,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
2001Q3,NA,9481717,72404.71,228200.9,88043.8,105969.5,8535.075,NA,3238.239,NA,3255.317,366351.1,2327.349,337289.6,125103.2,34790.59,587475.5,4880.929,47584.45,6018.703,5091.292,40942.64,841706.7,78351.18,821416.1,603278,11677.79,41196.41,2774879,317197,3797.705,55939.52,615909.7,554896.1,NA,NA,65725.01,7244.652,10082499,38506.64,2632.249,12224.08,29622.37,110881.3,195661.8,45972.7,2602.543,43224.43,551404.9,3724.867,1324449,17406.08,NA,198991,NA,832073.2,NA,NA,6734.515,11041.75,4312.809,17356.82,237608.2,2214847,1638.229,1824.574,NA,NA,NA,NA,NA,197150.2,98088.59,27581.25,NA,32694.8,85251.12,58915.13,4645.68,1653.866,29993.47,263925.2,202656.1,NA,32206.78,4346.516,7719.782,NA,14861.06,9861.737,102299.8,53683.08,8195.636,119764.7,71286.12,23719.14,7855.959,3164013,12322925,72549.17
2001Q4,NA,9498659,68507.54,230895.9,88399.05,105861.9,8648.292,NA,3261.409,NA,3313.834,364577.7,2170.547,339312.5,124564.2,35007.28,600417.6,4821.339,47876.4,6047.161,5095.424,41231.55,839176.6,78747.79,836580.3,600015.3,11744.41,41562.61,2786091,319225.8,3854.552,55763.84,613248.3,556563.1,NA,NA,66181.6,7383.227,10098560,38274.44,2692.489,12318.51,29843.06,111738.7,200371.1,46800.61,2767.31,43060.67,550607.7,3775.148,1319883,17542.56,NA,202015.6,NA,824918.6,NA,NA,6882.721,11315.07,4457.769,17791.38,235589.4,2226969,1630.369,1823.924,NA,NA,NA,NA,NA,197304.9,98640.97,27954.05,NA,32734.54,85506.86,59742.71,4632.583,1545.373,30742.34,261364.9,207533.7,NA,32414.53,4354.699,7968.552,NA,15542.16,9915.425,102825.1,54330.8,8264.538,117749.2,73250.99,23360.66,7755.116,3172739,12350792,73107.41
2002Q1,NA,9550207,61268.38,232719.3,89374.73,106749.2,8784.423,NA,3320.163,NA,3275.669,373883.2,2352.198,344273.8,124675.6,35301.36,613947.1,4953.418,47453.15,6078.724,5092.531,41197.35,835615.7,78192.1,854082.6,610545.5,11995.87,42137.32,2819530,320737.3,3884.871,56147.13,616794.4,558117.2,NA,NA,66781.33,7398.173,10156334,38301.75,2668.354,12557.13,30530.39,113717.6,201649.5,47495.6,2583.994,43431.3,551295.9,3848.133,1322057,17917.16,NA,207642.9,NA,825592.9,NA,NA,6920.084,11360.39,4474.394,17634.37,234113.7,2253791,1744.816,1862.264,NA,NA,NA,NA,NA,196953.7,98528.3,28272.46,NA,33017.21,85592.39,59879.71,4785.173,1464.982,31152.74,265406.6,208857.8,NA,33382.27,4394.051,7982.093,NA,15269.97,10035.64,103692.5,55260.44,8262.989,122196.9,74585.37,23303.19,7519.513,3199271,12434950,73901.3
2002Q2,NA,9615268,62087.87,236719.5,89471.04,107647,8920.818,NA,3375.809,NA,3334.651,375177.3,2420.844,346308,124991.5,35588.41,627790.7,5004.287,49087.4,6187.27,5191.008,41404.42,838544.1,78328.43,872403.5,622488.7,12219.99,42442.48,2863127,323429.7,4021.985,56659.42,619924.7,560803.9,NA,NA,68377.26,7514.072,10228368,38887.94,2751.425,12738.72,30690.35,115518.2,203530.6,48081.73,2683.473,43441.41,552820.3,3925.628,1332752,18195.08,NA,211595.5,NA,832982.3,NA,NA,7100.375,11566.21,4661.391,17818.01,236586.3,2289938,1782.394,1870.408,NA,NA,NA,NA,NA,197282.8,99846.19,28512.17,NA,33275.52,86362.7,59546.81,4693.412,1296.927,31826.72,269270,210806.1,NA,34351.11,4473.418,8161.916,NA,15419.02,10067.24,104730.4,56860.69,8308.115,127471.1,76631.37,23570.37,7595.359,3218860,12542473,74839.05
2002Q3,NA,9658118,65524.97,237296.7,89518.58,108263.6,9053.72,NA,3409.163,NA,3375.625,379878,2386.375,349302.5,124911.7,35975.36,643965.1,5179.242,48909.46,6236.949,5165.665,41642.25,844307.1,78669.49,891869.7,634082.3,12317.83,42554.37,2909884,325236.4,4103.904,56539.02,622276.8,564817.8,NA,NA,68879.65,7640.489,10279071,39499.02,2808.388,13001.87,30966.44,116974.3,204370.6,49076.07,2670.739,43471.04,553784,4001.243,1337062,19042.41,NA,215525.5,NA,843730.2,NA,NA,7211.633,11398.51,4712.112,18016.4,238832.2,2327907,1770.029,1866.903,NA,NA,NA,NA,NA,197440.9,98885.3,29060.99,NA,33614.21,87399.06,59232.27,4587.728,1313.663,31446.84,275409.5,211676.2,NA,34379.01,4478.543,8351.941,NA,15923.08,10159.3,104590.9,57488.42,8332.709,129212.9,76287.6,24919.38,7147.847,3231948,12630164,75686.09
2002Q4,NA,9685678,66550.2,239297.8,89169.58,108666.2,9145.374,NA,3444.097,NA,3352.416,383605.4,2638.602,351221,124359,36498.81,658870.9,5125.466,49039.89,6262.026,5297.748,41813.07,842081.6,78495.75,908884.2,640136.1,12283.85,42925.65,2943474,327781.2,4134.514,57203.64,622937.5,569167.9,NA,NA,69462.2,7686.005,10310272,39770.69,2763.328,13172.35,31340.6,117181.2,205151.9,49803.5,2730.865,43464.53,556986,4059.177,1340760,19587.89,NA,217560.9,NA,849697.3,NA,NA,7318.028,11349.18,4882.062,18280.05,239364.4,2357246,1757.045,1863.752,NA,NA,NA,NA,NA,197647.9,99605.59,29689.95,NA,34249.03,87486.45,58795.79,4577.02,1569.701,31768.11,277319.3,212485.4,NA,34327.96,4467.584,8405.908,NA,16044.84,10301.32,104719.5,57995.5,8427.775,131971.1,77839.66,24684.12,7045.589,3235955,12689853,76315.75
2003Q1,NA,9705720,64444.97,239832.7,89464.79,108357.3,9275.225,NA,3468.595,NA,3385.852,382374,2446.828,353175.1,123862.9,37016.62,678075.1,5158.349,49440.25,6342.014,5269.238,42299.19,830766.3,78726.69,933097.5,651042.6,12496.98,43383.38,2982667,330916.5,4227.414,56787.18,624787.3,573321.1,1954.576,NA,70779.02,7701.595,10340673,39737.98,2814.48,13356.91,31544.78,119454.9,208141.9,49526.13,2757.746,44071.66,554657,4007.857,1341526,19896.88,NA,216391.8,NA,847611.5,NA,NA,7673.952,11339.85,4916.051,18436.58,239225.6,2384850,1737.881,1903.024,NA,NA,NA,NA,NA,198101.5,99928.43,29787.26,NA,34446.24,87836.42,58893.8,4721.985,1629.638,31763.15,286099.7,215582.3,NA,34764.7,4507.057,8434.082,NA,16200.88,10308.49,105923.9,59452.46,8425.507,132081,78418.91,25453.5,7003.62,3252961,12747070,76800.16
2003Q2,NA,9746143,66399.13,240807.5,90092.73,108572.5,9366.392,NA,3483.236,NA,3436.16,379173.8,2702.704,352662.9,123501,37409.2,683700.5,5201.043,50275.08,6418.383,5249.68,42679.66,831773.7,78122.86,941971.3,659980.9,12376.54,43815.69,3011267,332207.2,4325.852,57605.36,622210,578359.4,2028.126,NA,72058.62,7727.247,10389378,38771.55,2855.005,13554.58,31882.37,121094.8,213792.3,49962.59,2675.518,43836.37,553679.9,4080.349,1350674,20363.84,NA,216534.9,NA,848503.9,NA,NA,7785.521,11628.52,5019.186,19357.41,239602.2,2404618,1758.817,1934.982,NA,NA,NA,NA,NA,197110.7,99621.81,29926.79,NA,34696.42,89680.97,58398.53,4797.649,1596.484,32563.13,289868.1,221434.7,NA,34297.18,4499.074,8617.851,NA,16348.94,10409.24,105867.5,60414.6,8674.937,132525.6,76066.15,26187.84,7370.434,3281809,12815297,77175.28
2003Q3,NA,9851394,72479.07,244886,90864.51,109057.2,9476.893,NA,3529.177,NA,3403.594,382359.3,2572.004,353981.4,124792.3,37655.44,709135,5330.761,50875.83,6500.65,5350.498,43139.47,839352.3,78354.97,972000.5,669043.3,12550.78,44359.89,3071688,334677.5,4369.29,58294.54,628709.5,583669.2,2078.717,NA,72571.04,7770.269,10500888,41149.69,2871.491,13651.49,32258.71,122336,219424.4,50339.39,2687.893,44144.14,552324.4,4141.505,1354807,20727.51,NA,219997.5,NA,859633,NA,NA,7979.163,11740.28,5160.864,19219.11,239693.8,2458528,1836.127,1941.512,NA,NA,NA,NA,NA,197139.7,100522.2,30296.01,NA,35612.17,90667.47,58893.56,4943.469,1657.193,32645.64,292658.1,227268.1,NA,36246.33,4542.434,8651.864,NA,16399.64,10517.58,106711.2,61511.35,8839.121,136303.8,80286.06,26394.5,7479.652,3336388,12979803,77594.05
2003Q4,NA,9950936,74896.84,249034.9,91070.91,109815,9669.191,NA,3597.123,NA,3474.088,386317.1,2606.696,356414.7,126234.7,37859.47,728482.7,5497.177,51519.33,6570.492,5421.841,43417.96,840371.4,79865.12,994252.4,680502.2,12801.38,44721,3130650,337480.9,4482.985,58418.62,630971.2,588576.6,2154.025,NA,73947.97,7817.195,10607909,41582.04,2950.298,13776.78,32579.47,122558.5,229400.6,53037.7,2776.516,44462.04,557514.9,4240.6,1369587,20656.6,NA,225607.1,NA,870067.1,NA,NA,8118.262,12170.44,5230.962,19267.81,241883.8,2509642,1873.289,1958.505,NA,NA,NA,NA,NA,198371.3,100543,30771.13,NA,36295.43,90939.47,59059.13,4962.706,1563.111,32176.88,297961.3,237601,NA,37284.97,4544.839,8714.207,NA,16794.06,10595.01,107578.8,62516.09,8959.43,140423.8,83472.25,27739.8,7640.665,3375119,13137086,78041.7
2004Q1,NA,10018728,71429.21,250937.8,91268.54,111438.1,9787.283,NA,3634.904,NA,3529.459,392068.5,2505.864,359006.4,126983.2,38657.3,746230.9,5567.304,52495.82,6640.866,5500.898,43933.08,839328.9,80207.83,1016328,701677.5,13066.46,45107.53,3184207,339435.3,4587.059,59166.78,637710.7,590924.6,2128.998,NA,75448,7896.008,10692525,42769.95,3006.342,14009.16,33119.09,124464.6,226138.2,52658.8,2883.408,45106.73,559842.6,4302.456,1379987,21773.47,NA,228817.6,NA,878163.1,NA,NA,8179.843,12109.55,5402.712,19539.97,245124.6,2545158,1763.979,1951.216,NA,NA,NA,NA,NA,200214.5,104296.3,31543.2,NA,36924.94,93758.58,59643.16,4928.649,1903.467,34069.06,307339.4,234221.9,NA,38387.71,4503.491,8871.531,NA,17051.95,10748.35,109120.1,63322.25,9128.921,144290.9,83864.76,28749.4,7737.781,3394262,13256743,79223.1
2004Q2,NA,10080090,70525.13,252813.2,92219.21,112493.2,9979.847,NA,3700.305,NA,3565.732,402618.4,2460.805,363260.1,128048.6,39400.25,760699.3,5634.524,52485.89,6729.285,5548.139,44482.72,844072.8,80799.3,1034770,713854.5,13313.4,45544.93,3241325,343050,4555.283,59643.43,640531.8,594299.5,2161.706,NA,75568.23,7923.238,10762732,43541.81,3058.451,14034.65,33476.13,126402.2,232129.2,54226.71,2850.881,45697.23,561277.7,4385.832,1379650,22174.77,NA,230725.7,NA,892786.8,NA,NA,8348.645,12117.57,5461.268,20226.55,248363.9,2592462,1828.038,1887.046,NA,NA,NA,NA,NA,201129.8,104435,31555.36,NA,37160.18,94508.65,60013.16,5115.062,1871.195,34945.57,312403.7,240427,NA,38984.39,4539.817,9007.362,NA,16909.22,10825.63,109981.2,64299.69,9184.725,147650.7,84524.09,29411.67,7618.689,3420528,13373136,80330.28
2004Q3,NA,10141443,74088.72,254478.2,93284.95,113517.1,10188.71,NA,3777.539,NA,3603.307,407628.8,2725.991,367555,127914.8,40431.66,780268.5,5671.95,53107.37,6758.003,5618.381,45116.93,841355.3,80959.2,1058370,721024.3,13529.12,46094.21,3295216,345926.6,4658.094,60312.96,642963,596483,2160.103,NA,76624.55,8036.747,10830134,44036.99,3035.167,14158.98,33874.18,127937.3,238629.9,53825.84,2985.514,46339.52,561675.6,4529.745,1388263,22479.14,NA,231316,NA,903662.9,NA,NA,8411.468,12398.8,5536.977,20140.55,248179.6,2639566,1940.659,1938.042,NA,NA,NA,NA,NA,201401.9,103656.1,31581.84,NA,37876.21,94130.62,60043.85,5068.774,2010.058,36474.99,314613.9,247160.2,NA,39268.13,4602.805,9173.003,NA,17568.71,10934.8,110855.4,65025.15,9353.392,149315.8,85450.26,30163.02,7727.943,3453026,13486499,81643.74
2004Q4,NA,10203705,75113.63,256418.3,93631.44,113917.3,10329.36,NA,3856.228,NA,3572.295,410946.9,2775.924,370207.7,128224.3,41088.77,796145.2,5750.434,54799.92,6846.995,5693.994,45892.09,840945.3,81850.52,1080215,728096,13748.34,46694.36,3341383,348396.9,4755.658,61240.47,648690.4,599339.1,2257.325,NA,76731.9,8135.204,10897290,44920.52,3107.485,14409.14,33992.86,130955.3,241241.1,55245.11,3028.147,46863.07,563119.3,4613.264,1385674,23030.85,NA,233212,NA,913975.9,NA,NA,8610.698,12272.29,5695.068,20036.31,250833.1,2680369,2013.589,1998.14,NA,NA,NA,NA,NA,201874,104311.1,31661.26,NA,38325.49,95166.05,59752.79,5104.22,2067.92,37126.98,315805.8,249864.7,NA,40173.76,4608.202,9635.762,NA,17761.61,11010.85,111452.1,66550.34,9408.187,151739.3,86528.3,30284.46,7887.914,3488196,13593568,82515.66
2005Q1,NA,10273947,77269.39,258535.4,93919.14,114491.2,10547.2,NA,3783.669,NA,3684.425,414442.1,2652.325,371504.2,129326.7,41135.21,825960.3,5675.22,54550.72,6880.787,5788.614,46701.1,842515,81506.32,1112445,746110.7,13944.6,47248.73,3409120,351494.3,4839.326,61842.44,650360.8,603761.3,2306.033,NA,76077.78,8147.259,10979302,45404.7,3145.795,14232.82,34323.96,132164.2,246859.5,56076.17,2937.457,47398.19,562098.1,4696.588,1392675,23842.41,NA,235395.1,NA,920660.1,NA,NA,8829.593,12166.79,5832.087,19996.49,251409.2,2735081,1939.126,1932.466,NA,NA,48726.64,NA,NA,202379.9,106378.4,31722.09,NA,38885.86,96117.72,60299.84,5022.6,2070.08,36593.82,325274.4,255683.9,NA,40471.04,4609.059,9289.023,NA,17931.51,11108.57,111945.3,65756.61,9376.408,158734.3,87141.42,30183.42,8029.983,3526927,13729007,83354.51
2005Q2,NA,10346215,79083.67,259707.2,94475.78,115158.7,10694.2,NA,3852.022,NA,3717.334,418949.2,2719.539,374189.2,130702.9,41817.65,841438.6,5773.689,55547.94,6944.828,5818.914,47365.11,847153.5,83242.31,1131689,754665.2,14134.46,47726.81,3459444,354629.6,5030.664,61078.31,652060.8,608810.4,2381.753,NA,76538.67,8311.469,11060426,46823.36,3232.125,14769.07,35016.11,133903.6,253936.1,57372.99,3150.621,47836.73,566945.7,4824.942,1403410,24078.17,NA,239808.7,NA,929938.2,NA,NA,8915.185,12270.64,6020.461,20379,251385.2,2775903,2018.608,2006.489,NA,NA,49122.12,NA,NA,204235.9,106737.2,32513.47,NA,39065.32,96309.96,60464.7,5141.304,2169.298,36966.49,330646,263013.5,NA,41490.24,4703.867,9627.721,NA,18386.41,11269.91,112696.7,67191.6,9553.589,159403.8,88839.19,30343.69,8294.067,3544289,13850526,84850.29
2005Q3,NA,10435987,79519.54,262478.5,94784.74,115656.2,10833.47,NA,3921.525,NA,3727.815,416458.8,2781.814,378724,132200.7,42834.98,867495.9,5751.342,55575.15,7063.066,5894.114,48040.94,854134.7,83127.25,1161156,764431.6,14160.44,48927.1,3511236,358022.2,5150.773,61968.97,657007.5,613886,2427.689,NA,77708.06,8245.126,11158754,47707.75,3263.579,14924.94,35267.89,135328.2,258054.8,56920.83,3160.876,48407.49,569957.9,4888.397,1417778,24632.38,NA,243175.2,NA,931758.3,NA,NA,9166.578,12512.69,6273.215,20828.68,253994.7,2818717,1968.578,2019.085,NA,NA,49519.23,NA,NA,206716.5,107307.8,32575.73,NA,39706.04,98139.83,60235.49,5089.423,2216.975,37288.18,334162.8,267279.4,NA,42506.82,4694.486,9877.793,NA,18746.99,11383.35,114334.1,68114.3,9662.902,161654.7,89323.02,30757.54,8400,3572069,13991324,86007.31
2005Q4,NA,10505081,81056.3,264663,96188.22,116540,11013.15,NA,4007.538,NA,3763.689,422245.2,2844.483,382485.3,133581.3,43349.98,897278.5,5881.241,56682.5,7164.669,5945.074,48860.64,857367.6,83582.06,1195114,780305.4,14314.56,49862.92,3589266,361562.5,5269.035,62148.33,661596.6,619654.5,2426.448,NA,78167.52,8333.396,11238357,48282.64,3304.617,15084.94,35661.99,137377.3,263963.1,58840.41,3218.485,49336.6,572616.2,5004.36,1420358,25557.49,NA,245965.5,NA,946796.1,NA,NA,9385.266,13163.07,6495.791,21120.99,258699.7,2884716,2004.251,2034.577,NA,NA,50393.37,NA,NA,208114.3,107463.9,32597.91,NA,40018.79,100004.5,60325.2,5380.944,2285.04,38425.65,339306.9,273398.9,NA,43875.92,4742.235,10075.91,NA,18701.2,11572.3,114726.2,69023.91,9774.963,167000.4,93386.51,31041.77,8563.366,3591924,14135835,86583.03
2006Q1,NA,10604810,83193.07,264833.6,97117.62,117230.7,11184.73,NA,3989.198,NA,3855.244,428171.8,2982.405,385590.7,135183.8,43741.16,927755.9,6016.591,57909.47,7257.09,6040.658,49816.74,866937.5,84457.23,1229718,796905.2,14528.53,50488.49,3672638,365767.7,5390.698,63724.49,667124.8,622729.2,2507.664,8574.377,80808.31,8560.754,11353864,49350.21,3368.619,15184.24,35924.06,139238.9,271584.5,59441.2,3210.244,50110.85,574113.7,5115.778,1422402,25766.42,NA,249875.5,NA,962963.1,NA,NA,9382.782,13164.72,6574.572,21606.9,263755.9,2950907,2109.671,1997.839,NA,NA,51456.69,NA,1960.416,209314.5,108856.2,32884.12,NA,40838.69,101504.6,60841.69,5383.572,2202.493,39417.87,350068.7,281292.7,NA,44647.79,4896.111,9881.672,NA,19427.83,11707.69,116717,69376.35,9914.576,168913,92580.46,31564.95,8648.33,3640271,14316715,88104.49
2006Q2,NA,10666654,84199.32,265521.1,97559.17,117631,11378.94,NA,4063.591,NA,3874.934,430030,2871.104,385783.6,136257.2,44650.15,952276.6,5857.078,58643.68,7436.229,6128.116,50746.36,881684.8,86992.72,1257425,815428.4,14729.64,51332.77,3734323,369049.2,5503.616,63828.91,675230.3,624918.6,2552.949,8710.806,81346.49,8547.131,11428614,49847.41,3403.304,15396.6,36455.66,140626.4,273228.6,59967.67,3332.75,51011.78,576237,5188.751,1424605,26783.72,NA,251678.9,NA,970186.4,NA,NA,9644.007,13182.66,6811.443,22273.56,266065.8,2998438,2088.495,2054.002,NA,NA,51934.53,NA,1947.219,212719.5,108943.6,32742.45,NA,41228.67,103839.2,61388.63,5332.53,2175.922,40021.32,357402.1,282995.7,NA,45147.12,4781.294,10049.16,NA,20063.67,11940.94,118570.1,70283.86,10031,174058.2,93479.6,32335.46,8604.114,3649709,14438428,89355.72
2006Q3,NA,10705199,86571.37,269516.2,98162.09,118712.7,11620.13,NA,4145.58,NA,3921.123,437224.8,2880.628,386869.5,137212.3,45258.01,976003.8,5827.102,59836.54,7598.475,6159.931,51347.73,888548.9,86384.6,1285197,823828.8,14916.39,52375.39,3800449,372552.9,5628.972,64438.25,675903.4,626674.6,2669.523,8486.042,81880.38,8756.806,11475880,50732,3467.741,15616.89,36650.31,142986.4,283679.5,60561.13,3336.167,50675.83,578051.6,5253.514,1421874,27821.35,NA,255623.4,NA,983586,NA,NA,9814.466,13291.83,7036.878,22117.03,266730.9,3054256,2073.758,2062.708,NA,NA,52337.62,NA,1964.615,213808,109662.4,33342.79,NA,41627.92,105604.4,61308.15,5465.044,2134.415,40909.38,361706.9,293820.2,NA,46003.7,4883.886,10151.28,NA,20274.13,12148.51,119693.1,71142.44,10125.13,172747,95148.55,33181.05,8663.402,3655140,14540559,90589.86
2006Q4,NA,10816224,88468.88,272903.8,99534.3,120058.2,11810.21,NA,4216.839,NA,3951.827,442655.5,2944.899,388410.2,138989.7,46223.29,1011055,6178.828,60901.99,7822.658,6223.149,51994.9,901480.6,86273.17,1325897,835155.1,14834.59,53178.98,3878952,376020,5769.099,64977.56,679571.9,630024.2,2702.381,8920.356,84121.83,8929.444,11595184,51525.48,3556.613,15813.76,37007.23,145551,289882.6,60972.47,3375.846,51483.56,586218.8,5510.864,1441130,28240.31,NA,257746.4,NA,994912.1,NA,NA,10105.29,13495.17,7370.636,22715.93,267674.9,3123612,2073.47,2066.816,NA,NA,53076.67,NA,2004.401,215664,110957.5,33596.09,NA,42357.93,104126,61708.49,5469.791,2152.753,40910.51,368192.9,300244.9,NA,47787.62,5009.326,10338.13,NA,20571,12415.02,121117.2,72722.41,10309.21,176649,98179.5,34139.96,8755.798,3686570,14728462,91842.59
2007Q1,NA,10882716,90554.75,276602.6,100738.9,121738,11978.58,NA,4391.4,NA,3970.249,450272.5,3063.34,390889,139705.1,46697.48,1056398,6146.308,61838.32,7911.483,6364.597,52968.01,902663.6,86602.2,1377231,857699.4,14802.35,54196.17,3984219,379412.6,5959.659,66262.56,686815,635824,2784.964,9073.96,83668.1,9190.536,11680670,52221.4,3543.511,16217.6,36544.48,148084.3,297992.4,63968.03,3446.56,52519.84,584995.5,5643.9,1450438,28689.99,NA,262315.5,NA,1008981,NA,NA,10414.75,14136.93,7566.952,22048.78,269531.8,3207278,2115.9,2138.585,NA,NA,54174.78,NA,2033.734,218100.4,112138.4,33847.24,29058.31,43529.28,108811.7,62440.31,5652.089,2264.95,42167.14,379574.3,308644.6,NA,48481.03,4871.918,10755.99,NA,21303.45,12637.36,121589.2,73866.76,10607.53,179869.3,97974.28,34869.42,9052.461,3697611,14896290,93333.78
2007Q2,NA,10951288,92422.65,278377.9,101732.1,122277.1,12212.47,NA,4330.205,NA,4043.992,458215.8,3127.982,394663.9,141919,47173.08,1090940,6135.589,62613.55,8116.319,6394.071,53335.61,908625.8,85668.51,1415140,870779.3,14900.33,55070.96,4061207,382768.7,5982.593,67401.38,691275.4,640374.7,2895.65,9203.027,85833.7,9189.544,11762396,53073.56,3693.282,16294.83,36519.54,150126,302616.9,63341.07,3601.313,53280.61,586687.7,5714.672,1451086,29460.37,NA,266756,NA,1023064,NA,NA,10702.57,14471.74,7691.688,22607.86,271333.7,3269517,2172.684,2151.04,NA,NA,55041.57,NA,2042.056,219441.2,112137.2,34323.08,29708.01,43806.91,110117.4,62617.96,5578.685,2334.199,42769.02,388898.5,313434.4,NA,49609.6,4884.349,10839.51,NA,21938.6,12823.4,122798.5,74015.57,10766.56,179923.4,99604.11,35263.41,9148.549,3720226,15039686,94098.7
